userid1,userid2,user_pair
6147,12180,"(6147, 12180)"
6147,167323,"(6147, 167323)"
6147,26530,"(6147, 26530)"
6147,201115,"(6147, 201115)"
6147,113065,"(6147, 113065)"
6147,27571,"(6147, 27571)"
6147,276916,"(6147, 276916)"
6147,129468,"(6147, 129468)"
6147,1231306,"(6147, 1231306)"
6147,9165,"(6147, 9165)"
6147,70096,"(6147, 70096)"
6147,234575,"(6147, 234575)"
6147,16358,"(6147, 16358)"
6147,18409,"(6147, 18409)"
6172,174467,"(6172, 174467)"
6172,239914,"(6172, 239914)"
6172,104240,"(6172, 104240)"
6172,98842,"(6172, 98842)"
6172,2181978,"(6172, 2181978)"
6172,24126,"(6172, 24126)"
6330,7046,"(6330, 7046)"
6330,398058,"(6330, 398058)"
6330,62722,"(6330, 62722)"
6330,112142,"(6330, 112142)"
6330,2136445,"(6330, 2136445)"
6330,53654,"(6330, 53654)"
6330,269866,"(6330, 269866)"
6330,98091,"(6330, 98091)"
6330,213297,"(6330, 213297)"
6330,134586,"(6330, 134586)"
6330,94779,"(6330, 94779)"
6330,7105,"(6330, 7105)"
6330,20162,"(6330, 20162)"
6330,112709,"(6330, 112709)"
6330,71369,"(6330, 71369)"
6330,235342,"(6330, 235342)"
6330,24145,"(6330, 24145)"
6330,75005,"(6330, 75005)"
6330,129250,"(6330, 129250)"
6330,74597,"(6330, 74597)"
6330,9065,"(6330, 9065)"
6330,84681,"(6330, 84681)"
6330,2545969,"(6330, 2545969)"
6388,91348,"(6388, 91348)"
6492,319801,"(6492, 319801)"
6492,12724,"(6492, 12724)"
6492,129468,"(6492, 129468)"
6492,160329,"(6492, 160329)"
6492,331180,"(6492, 331180)"
2103976,1294848,"(1294848, 2103976)"
2103976,1213142,"(1213142, 2103976)"
2103976,27786,"(27786, 2103976)"
2103976,19724,"(19724, 2103976)"
2103976,23214,"(23214, 2103976)"
2103976,305108,"(305108, 2103976)"
2103976,25929,"(25929, 2103976)"
2103976,22072,"(22072, 2103976)"
2103976,189123,"(189123, 2103976)"
2103976,129468,"(129468, 2103976)"
2103976,337656,"(337656, 2103976)"
2103976,318926,"(318926, 2103976)"
2103976,22102,"(22102, 2103976)"
2103976,29400,"(29400, 2103976)"
2103976,1400869,"(1400869, 2103976)"
2103976,147680,"(147680, 2103976)"
2103976,328333,"(328333, 2103976)"
2103976,65659,"(65659, 2103976)"
2103976,10854,"(10854, 2103976)"
2103976,8681,"(8681, 2103976)"
2103976,8850,"(8850, 2103976)"
2103976,359410,"(359410, 2103976)"
2103976,129043,"(129043, 2103976)"
2103976,29054,"(29054, 2103976)"
2103976,97144,"(97144, 2103976)"
2103976,17147,"(17147, 2103976)"
2103976,30846,"(30846, 2103976)"
1923563,349716,"(349716, 1923563)"
1923563,319801,"(319801, 1923563)"
1923563,2123235,"(1923563, 2123235)"
1923563,76390,"(76390, 1923563)"
7046,12813,"(7046, 12813)"
7046,46768,"(7046, 46768)"
7046,20162,"(7046, 20162)"
7046,17122,"(7046, 17122)"
7046,117478,"(7046, 117478)"
7046,57192,"(7046, 57192)"
7046,16754,"(7046, 16754)"
7046,198397,"(7046, 198397)"
2104217,2569972,"(2104217, 2569972)"
2104217,2429175,"(2104217, 2429175)"
2104247,328356,"(328356, 2104247)"
2104247,97144,"(97144, 2104247)"
2104247,319801,"(319801, 2104247)"
2104247,210106,"(210106, 2104247)"
7105,269866,"(7105, 269866)"
7105,9065,"(7105, 9065)"
7105,71369,"(7105, 71369)"
7105,98091,"(7105, 98091)"
7105,24145,"(7105, 24145)"
7105,79285,"(7105, 79285)"
2104564,994976,"(994976, 2104564)"
7552,8205,"(7552, 8205)"
7552,10785,"(7552, 10785)"
7552,143280,"(7552, 143280)"
7552,23082,"(7552, 23082)"
7552,8755,"(7552, 8755)"
7552,8756,"(7552, 8756)"
7552,13366,"(7552, 13366)"
7552,331322,"(7552, 331322)"
7552,33340,"(7552, 33340)"
7552,11327,"(7552, 11327)"
7552,112709,"(7552, 112709)"
7552,116296,"(7552, 116296)"
7552,19535,"(7552, 19535)"
7552,324179,"(7552, 324179)"
7552,30293,"(7552, 30293)"
7552,12892,"(7552, 12892)"
7552,8801,"(7552, 8801)"
7552,115300,"(7552, 115300)"
7552,10854,"(7552, 10854)"
7552,235564,"(7552, 235564)"
7552,23314,"(7552, 23314)"
7552,12914,"(7552, 12914)"
7552,321145,"(7552, 321145)"
7552,30846,"(7552, 30846)"
7552,91265,"(7552, 91265)"
7552,147589,"(7552, 147589)"
7552,27786,"(7552, 27786)"
7552,8850,"(7552, 8850)"
7552,229523,"(7552, 229523)"
7552,18588,"(7552, 18588)"
7552,55454,"(7552, 55454)"
7552,27811,"(7552, 27811)"
7552,9381,"(7552, 9381)"
7552,9385,"(7552, 9385)"
7552,44717,"(7552, 44717)"
7552,23214,"(7552, 23214)"
7552,12063,"(7552, 12063)"
7552,22725,"(7552, 22725)"
7552,44230,"(7552, 44230)"
7552,20180,"(7552, 20180)"
7552,2143907,"(7552, 2143907)"
7552,1213142,"(7552, 1213142)"
7552,66583,"(7552, 66583)"
7552,1400869,"(7552, 1400869)"
7552,70096,"(7552, 70096)"
7552,57258,"(7552, 57258)"
7552,78567,"(7552, 78567)"
7552,22760,"(7552, 22760)"
7552,9963,"(7552, 9963)"
7552,17136,"(7552, 17136)"
7552,26751,"(7552, 26751)"
7552,83753,"(7552, 83753)"
7552,337656,"(7552, 337656)"
7552,17147,"(7552, 17147)"
7552,14591,"(7552, 14591)"
7552,25974,"(7552, 25974)"
7552,82186,"(7552, 82186)"
7552,290404,"(7552, 290404)"
7552,7954,"(7552, 7954)"
7552,61315,"(7552, 61315)"
7552,11037,"(7552, 11037)"
7552,1220234,"(7552, 1220234)"
7552,213297,"(7552, 213297)"
7552,25896,"(7552, 25896)"
7552,13616,"(7552, 13616)"
7552,53041,"(7552, 53041)"
7552,10803,"(7552, 10803)"
7552,49466,"(7552, 49466)"
7552,17211,"(7552, 17211)"
7552,201532,"(7552, 201532)"
7552,1325897,"(7552, 1325897)"
7552,14666,"(7552, 14666)"
7552,13133,"(7552, 13133)"
7552,121524,"(7552, 121524)"
7552,1116134,"(7552, 1116134)"
7552,8552,"(7552, 8552)"
7552,279913,"(7552, 279913)"
7552,1317743,"(7552, 1317743)"
7552,18409,"(7552, 18409)"
7552,97144,"(7552, 97144)"
7552,2017799,"(7552, 2017799)"
7552,29054,"(7552, 29054)"
7552,78208,"(7552, 78208)"
7552,25989,"(7552, 25989)"
7552,18825,"(7552, 18825)"
7552,13706,"(7552, 13706)"
7552,99715,"(7552, 99715)"
7552,39822,"(7552, 39822)"
7552,93073,"(7552, 93073)"
7552,57750,"(7552, 57750)"
7552,29597,"(7552, 29597)"
7552,181744,"(7552, 181744)"
7552,26530,"(7552, 26530)"
7552,49578,"(7552, 49578)"
7552,903751,"(7552, 903751)"
7552,74994,"(7552, 74994)"
7552,11695,"(7552, 11695)"
7552,29616,"(7552, 29616)"
7552,11701,"(7552, 11701)"
7552,19899,"(7552, 19899)"
7552,129468,"(7552, 129468)"
7552,140227,"(7552, 140227)"
7552,9164,"(7552, 9164)"
7552,92110,"(7552, 92110)"
7552,134989,"(7552, 134989)"
7552,9170,"(7552, 9170)"
7552,133080,"(7552, 133080)"
7552,127456,"(7552, 127456)"
7552,16358,"(7552, 16358)"
7552,11751,"(7552, 11751)"
7552,8681,"(7552, 8681)"
7552,297486,"(7552, 297486)"
7552,23549,"(7552, 23549)"
7707,212262,"(7707, 212262)"
7727,8850,"(7727, 8850)"
7727,53934,"(7727, 53934)"
7727,57258,"(7727, 57258)"
7727,9391,"(7727, 9391)"
7727,26530,"(7727, 26530)"
7727,145989,"(7727, 145989)"
7727,53962,"(7727, 53962)"
7727,23373,"(7727, 23373)"
7727,9681,"(7727, 9681)"
7727,30293,"(7727, 30293)"
7727,16994,"(7727, 16994)"
7727,29054,"(7727, 29054)"
7954,9381,"(7954, 9381)"
7954,8801,"(7954, 8801)"
7954,14184,"(7954, 14184)"
7954,9963,"(7954, 9963)"
7954,9164,"(7954, 9164)"
7954,8205,"(7954, 8205)"
7954,8480,"(7954, 8480)"
7954,10785,"(7954, 10785)"
7954,11037,"(7954, 11037)"
8204,12813,"(8204, 12813)"
8204,10785,"(8204, 10785)"
8204,28718,"(8204, 28718)"
8204,31280,"(8204, 31280)"
8204,8755,"(8204, 8755)"
8204,8756,"(8204, 8756)"
8204,8758,"(8204, 8758)"
8204,22072,"(8204, 22072)"
8204,19535,"(8204, 19535)"
8204,8206,"(8204, 8206)"
8204,8801,"(8204, 8801)"
8204,112743,"(8204, 112743)"
8204,112744,"(8204, 112744)"
8204,12914,"(8204, 12914)"
8204,44365,"(8204, 44365)"
8204,27786,"(8204, 27786)"
8204,10434,"(8204, 10434)"
8204,9381,"(8204, 9381)"
8204,23214,"(8204, 23214)"
8204,23728,"(8204, 23728)"
8204,20162,"(8204, 20162)"
8204,93217,"(8204, 93217)"
8204,71369,"(8204, 71369)"
8204,12751,"(8204, 12751)"
8204,9963,"(8204, 9963)"
8204,52467,"(8204, 52467)"
8204,17147,"(8204, 17147)"
8204,9986,"(8204, 9986)"
8204,13582,"(8204, 13582)"
8204,20241,"(8204, 20241)"
8204,11037,"(8204, 11037)"
8204,8480,"(8204, 8480)"
8204,37153,"(8204, 37153)"
8204,12586,"(8204, 12586)"
8204,213297,"(8204, 213297)"
8204,10803,"(8204, 10803)"
8204,10567,"(8204, 10567)"
8204,14666,"(8204, 14666)"
8204,9062,"(8204, 9062)"
8204,8552,"(8204, 8552)"
8204,9065,"(8204, 9065)"
8204,17258,"(8204, 17258)"
8204,16754,"(8204, 16754)"
8204,9076,"(8204, 9076)"
8204,12180,"(8204, 12180)"
8204,93573,"(8204, 93573)"
8204,11156,"(8204, 11156)"
8204,57750,"(8204, 57750)"
8204,26530,"(8204, 26530)"
8204,11695,"(8204, 11695)"
8204,19899,"(8204, 19899)"
8204,140227,"(8204, 140227)"
8204,13133,"(8204, 13133)"
8204,9170,"(8204, 9170)"
8204,18409,"(8204, 18409)"
8204,13294,"(8204, 13294)"
8204,181744,"(8204, 181744)"
8205,2155395,"(8205, 2155395)"
8205,1220234,"(8205, 1220234)"
8205,24207,"(8205, 24207)"
8205,12180,"(8205, 12180)"
8205,136476,"(8205, 136476)"
8205,11037,"(8205, 11037)"
8205,2268993,"(8205, 2268993)"
8205,8480,"(8205, 8480)"
8205,104432,"(8205, 104432)"
8205,10279,"(8205, 10279)"
8205,12586,"(8205, 12586)"
8205,2017799,"(8205, 2017799)"
8205,13616,"(8205, 13616)"
8205,213297,"(8205, 213297)"
8205,11314,"(8205, 11314)"
8205,8756,"(8205, 8756)"
8205,22072,"(8205, 22072)"
8205,17211,"(8205, 17211)"
8205,151868,"(8205, 151868)"
8205,57281,"(8205, 57281)"
8205,23563,"(8205, 23563)"
8205,1325897,"(8205, 1325897)"
8205,1231306,"(8205, 1231306)"
8205,9164,"(8205, 9164)"
8205,19535,"(8205, 19535)"
8205,12496,"(8205, 12496)"
8205,10836,"(8205, 10836)"
8205,30293,"(8205, 30293)"
8205,14353,"(8205, 14353)"
8205,22760,"(8205, 22760)"
8205,13294,"(8205, 13294)"
8205,12914,"(8205, 12914)"
8205,70096,"(8205, 70096)"
8205,29054,"(8205, 29054)"
8206,73803,"(8206, 73803)"
8221,68498,"(8221, 68498)"
8221,674973,"(8221, 674973)"
8221,104126,"(8221, 104126)"
8221,140227,"(8221, 140227)"
8221,216779,"(8221, 216779)"
8221,9164,"(8221, 9164)"
8221,14370,"(8221, 14370)"
8221,795237,"(8221, 795237)"
8221,113637,"(8221, 113637)"
8221,840395,"(8221, 840395)"
8221,398058,"(8221, 398058)"
8221,13294,"(8221, 13294)"
8221,57721,"(8221, 57721)"
2105449,401365,"(401365, 2105449)"
2105449,1995758,"(1995758, 2105449)"
8476,366151,"(8476, 366151)"
8476,23439,"(8476, 23439)"
8476,14667,"(8476, 14667)"
8476,37153,"(8476, 37153)"
8476,23082,"(8476, 23082)"
8476,114219,"(8476, 114219)"
8476,10803,"(8476, 10803)"
8476,20286,"(8476, 20286)"
8476,11979,"(8476, 11979)"
8480,27786,"(8480, 27786)"
8480,18409,"(8480, 18409)"
8480,12180,"(8480, 12180)"
8480,112709,"(8480, 112709)"
8480,10785,"(8480, 10785)"
8480,26530,"(8480, 26530)"
8480,10279,"(8480, 10279)"
8480,12586,"(8480, 12586)"
8480,11037,"(8480, 11037)"
8480,31280,"(8480, 31280)"
8480,8755,"(8480, 8755)"
8480,8756,"(8480, 8756)"
8480,56552,"(8480, 56552)"
8480,9164,"(8480, 9164)"
8480,213297,"(8480, 213297)"
8480,14184,"(8480, 14184)"
8480,10803,"(8480, 10803)"
8480,9170,"(8480, 9170)"
8480,12892,"(8480, 12892)"
8480,8801,"(8480, 8801)"
8480,10854,"(8480, 10854)"
8480,8552,"(8480, 8552)"
8480,10601,"(8480, 10601)"
8480,9963,"(8480, 9963)"
8480,14569,"(8480, 14569)"
8480,22760,"(8480, 22760)"
8552,16903,"(8552, 16903)"
8552,10785,"(8552, 10785)"
8552,143280,"(8552, 143280)"
8552,10279,"(8552, 10279)"
8552,31280,"(8552, 31280)"
8552,8755,"(8552, 8755)"
8552,8756,"(8552, 8756)"
8552,8758,"(8552, 8758)"
8552,22072,"(8552, 22072)"
8552,11327,"(8552, 11327)"
8552,112709,"(8552, 112709)"
8552,8801,"(8552, 8801)"
8552,19535,"(8552, 19535)"
8552,10847,"(8552, 10847)"
8552,10854,"(8552, 10854)"
8552,12914,"(8552, 12914)"
8552,27786,"(8552, 27786)"
8552,16525,"(8552, 16525)"
8552,21651,"(8552, 21651)"
8552,9381,"(8552, 9381)"
8552,20162,"(8552, 20162)"
8552,173601,"(8552, 173601)"
8552,11979,"(8552, 11979)"
8552,22233,"(8552, 22233)"
8552,70096,"(8552, 70096)"
8552,22760,"(8552, 22760)"
8552,9963,"(8552, 9963)"
8552,17147,"(8552, 17147)"
8552,20241,"(8552, 20241)"
8552,11037,"(8552, 11037)"
8552,37153,"(8552, 37153)"
8552,13099,"(8552, 13099)"
8552,15152,"(8552, 15152)"
8552,213297,"(8552, 213297)"
8552,10803,"(8552, 10803)"
8552,20286,"(8552, 20286)"
8552,10601,"(8552, 10601)"
8552,229523,"(8552, 229523)"
8552,12180,"(8552, 12180)"
8552,57750,"(8552, 57750)"
8552,29597,"(8552, 29597)"
8552,255399,"(8552, 255399)"
8552,11695,"(8552, 11695)"
8552,29616,"(8552, 29616)"
8552,9164,"(8552, 9164)"
8552,12237,"(8552, 12237)"
8552,9170,"(8552, 9170)"
8552,109543,"(8552, 109543)"
8552,13294,"(8552, 13294)"
8681,24077,"(8681, 24077)"
8681,129043,"(8681, 129043)"
8681,347766,"(8681, 347766)"
8681,30293,"(8681, 30293)"
8681,10854,"(8681, 10854)"
8681,76390,"(8681, 76390)"
8681,18069,"(8681, 18069)"
8681,22725,"(8681, 22725)"
8681,189123,"(8681, 189123)"
8681,33911,"(8681, 33911)"
8681,1213142,"(8681, 1213142)"
8681,2277103,"(8681, 2277103)"
8681,74994,"(8681, 74994)"
8681,17147,"(8681, 17147)"
8681,201500,"(8681, 201500)"
8681,83753,"(8681, 83753)"
8681,11054,"(8681, 11054)"
8681,311098,"(8681, 311098)"
8681,25929,"(8681, 25929)"
8681,10601,"(8681, 10601)"
8681,139641,"(8681, 139641)"
8681,2093982,"(8681, 2093982)"
8681,198581,"(8681, 198581)"
8681,129468,"(8681, 129468)"
8681,140227,"(8681, 140227)"
8681,133080,"(8681, 133080)"
8681,168921,"(8681, 168921)"
8681,65003,"(8681, 65003)"
8755,16903,"(8755, 16903)"
8755,24077,"(8755, 24077)"
8755,42005,"(8755, 42005)"
8755,49698,"(8755, 49698)"
8755,8756,"(8755, 8756)"
8755,13366,"(8755, 13366)"
8755,22072,"(8755, 22072)"
8755,19535,"(8755, 19535)"
8755,30293,"(8755, 30293)"
8755,2526814,"(8755, 2526814)"
8755,8801,"(8755, 8801)"
8755,10854,"(8755, 10854)"
8755,96874,"(8755, 96874)"
8755,110187,"(8755, 110187)"
8755,24174,"(8755, 24174)"
8755,12914,"(8755, 12914)"
8755,30846,"(8755, 30846)"
8755,115334,"(8755, 115334)"
8755,27786,"(8755, 27786)"
8755,16525,"(8755, 16525)"
8755,8850,"(8755, 8850)"
8755,9381,"(8755, 9381)"
8755,9385,"(8755, 9385)"
8755,23214,"(8755, 23214)"
8755,18625,"(8755, 18625)"
8755,1213142,"(8755, 1213142)"
8755,17147,"(8755, 17147)"
8755,14591,"(8755, 14591)"
8755,99715,"(8755, 99715)"
8755,37153,"(8755, 37153)"
8755,83753,"(8755, 83753)"
8755,13099,"(8755, 13099)"
8755,213297,"(8755, 213297)"
8755,143666,"(8755, 143666)"
8755,31047,"(8755, 31047)"
8755,10590,"(8755, 10590)"
8755,25974,"(8755, 25974)"
8755,29054,"(8755, 29054)"
8755,93573,"(8755, 93573)"
8755,18825,"(8755, 18825)"
8755,39822,"(8755, 39822)"
8755,12180,"(8755, 12180)"
8755,57750,"(8755, 57750)"
8755,26530,"(8755, 26530)"
8755,57258,"(8755, 57258)"
8755,11691,"(8755, 11691)"
8755,11695,"(8755, 11695)"
8755,11701,"(8755, 11701)"
8755,140227,"(8755, 140227)"
8755,9170,"(8755, 9170)"
8755,18409,"(8755, 18409)"
8755,13294,"(8755, 13294)"
8755,181744,"(8755, 181744)"
8756,2017799,"(8756, 2017799)"
8756,23563,"(8756, 23563)"
8756,100953,"(8756, 100953)"
8756,29616,"(8756, 29616)"
8756,49698,"(8756, 49698)"
8756,10279,"(8756, 10279)"
8756,26664,"(8756, 26664)"
8756,269866,"(8756, 269866)"
8756,31280,"(8756, 31280)"
8756,11314,"(8756, 11314)"
8756,22072,"(8756, 22072)"
8756,112709,"(8756, 112709)"
8756,19535,"(8756, 19535)"
8756,181744,"(8756, 181744)"
8756,1231326,"(8756, 1231326)"
8756,12892,"(8756, 12892)"
8756,10854,"(8756, 10854)"
8756,71281,"(8756, 71281)"
8756,12914,"(8756, 12914)"
8756,91265,"(8756, 91265)"
8756,27786,"(8756, 27786)"
8756,8850,"(8756, 8850)"
8756,140227,"(8756, 140227)"
8756,14370,"(8756, 14370)"
8756,69336,"(8756, 69336)"
8756,602338,"(8756, 602338)"
8756,22760,"(8756, 22760)"
8756,126703,"(8756, 126703)"
8756,25851,"(8756, 25851)"
8756,82186,"(8756, 82186)"
8756,13616,"(8756, 13616)"
8756,12586,"(8756, 12586)"
8756,13099,"(8756, 13099)"
8756,15152,"(8756, 15152)"
8756,53041,"(8756, 53041)"
8756,87863,"(8756, 87863)"
8756,151868,"(8756, 151868)"
8756,278849,"(8756, 278849)"
8756,218434,"(8756, 218434)"
8756,229523,"(8756, 229523)"
8756,10055,"(8756, 10055)"
8756,14666,"(8756, 14666)"
8756,109912,"(8756, 109912)"
8756,330298,"(8756, 330298)"
8756,18409,"(8756, 18409)"
8756,97144,"(8756, 97144)"
8756,9986,"(8756, 9986)"
8756,29054,"(8756, 29054)"
8756,24458,"(8756, 24458)"
8756,167050,"(8756, 167050)"
8756,12180,"(8756, 12180)"
8756,57750,"(8756, 57750)"
8756,86426,"(8756, 86426)"
8756,49578,"(8756, 49578)"
8756,11695,"(8756, 11695)"
8756,9150,"(8756, 9150)"
8756,9164,"(8756, 9164)"
8756,87505,"(8756, 87505)"
8756,9170,"(8756, 9170)"
8756,133080,"(8756, 133080)"
8756,142809,"(8756, 142809)"
8756,59868,"(8756, 59868)"
8756,16358,"(8756, 16358)"
8756,104432,"(8756, 104432)"
8756,52725,"(8756, 52725)"
8756,65022,"(8756, 65022)"
8758,57750,"(8758, 57750)"
8758,16903,"(8758, 16903)"
8758,27786,"(8758, 27786)"
8758,49698,"(8758, 49698)"
8758,37153,"(8758, 37153)"
8758,26530,"(8758, 26530)"
8758,10279,"(8758, 10279)"
8758,25896,"(8758, 25896)"
8758,13099,"(8758, 13099)"
8758,174954,"(8758, 174954)"
8758,23214,"(8758, 23214)"
8758,31280,"(8758, 31280)"
8758,213297,"(8758, 213297)"
8758,19899,"(8758, 19899)"
8758,10434,"(8758, 10434)"
8758,116172,"(8758, 116172)"
8758,9170,"(8758, 9170)"
8758,30293,"(8758, 30293)"
8758,19671,"(8758, 19671)"
8758,9065,"(8758, 9065)"
8758,17258,"(8758, 17258)"
8758,13294,"(8758, 13294)"
8758,181744,"(8758, 181744)"
8758,9076,"(8758, 9076)"
8758,18409,"(8758, 18409)"
8768,2155010,"(8768, 2155010)"
8768,2440245,"(8768, 2440245)"
8768,151862,"(8768, 151862)"
8768,378941,"(8768, 378941)"
8768,2658242,"(8768, 2658242)"
8768,152004,"(8768, 152004)"
8768,393953,"(8768, 393953)"
8768,57192,"(8768, 57192)"
8768,129900,"(8768, 129900)"
8768,2658623,"(8768, 2658623)"
8801,16525,"(8801, 16525)"
8801,12180,"(8801, 12180)"
8801,10785,"(8801, 10785)"
8801,9381,"(8801, 9381)"
8801,10279,"(8801, 10279)"
8801,11695,"(8801, 11695)"
8801,24754,"(8801, 24754)"
8801,8850,"(8801, 8850)"
8801,9150,"(8801, 9150)"
8801,71487,"(8801, 71487)"
8801,49221,"(8801, 49221)"
8801,9164,"(8801, 9164)"
8801,64282,"(8801, 64282)"
8801,9170,"(8801, 9170)"
8801,9044,"(8801, 9044)"
8801,12892,"(8801, 12892)"
8801,10590,"(8801, 10590)"
8801,18409,"(8801, 18409)"
8801,17258,"(8801, 17258)"
8801,65648,"(8801, 65648)"
8801,29054,"(8801, 29054)"
8850,87554,"(8850, 87554)"
8850,61473,"(8850, 61473)"
8850,49698,"(8850, 49698)"
8850,33317,"(8850, 33317)"
8850,10279,"(8850, 10279)"
8850,2017799,"(8850, 2017799)"
8850,31280,"(8850, 31280)"
8850,22072,"(8850, 22072)"
8850,112709,"(8850, 112709)"
8850,19535,"(8850, 19535)"
8850,28242,"(8850, 28242)"
8850,30293,"(8850, 30293)"
8850,12892,"(8850, 12892)"
8850,2491491,"(8850, 2491491)"
8850,76390,"(8850, 76390)"
8850,10854,"(8850, 10854)"
8850,129468,"(8850, 129468)"
8850,2148459,"(8850, 2148459)"
8850,12914,"(8850, 12914)"
8850,813685,"(8850, 813685)"
8850,30846,"(8850, 30846)"
8850,27786,"(8850, 27786)"
8850,328333,"(8850, 328333)"
8850,188051,"(8850, 188051)"
8850,122523,"(8850, 122523)"
8850,55454,"(8850, 55454)"
8850,27811,"(8850, 27811)"
8850,9385,"(8850, 9385)"
8850,53934,"(8850, 53934)"
8850,23728,"(8850, 23728)"
8850,22725,"(8850, 22725)"
8850,1213142,"(8850, 1213142)"
8850,83164,"(8850, 83164)"
8850,1400869,"(8850, 1400869)"
8850,22760,"(8850, 22760)"
8850,126703,"(8850, 126703)"
8850,74994,"(8850, 74994)"
8850,17147,"(8850, 17147)"
8850,75004,"(8850, 75004)"
8850,19724,"(8850, 19724)"
8850,61315,"(8850, 61315)"
8850,37153,"(8850, 37153)"
8850,53041,"(8850, 53041)"
8850,10803,"(8850, 10803)"
8850,229523,"(8850, 229523)"
8850,141624,"(8850, 141624)"
8850,319801,"(8850, 319801)"
8850,49466,"(8850, 49466)"
8850,1325897,"(8850, 1325897)"
8850,14666,"(8850, 14666)"
8850,13133,"(8850, 13133)"
8850,2079171,"(8850, 2079171)"
8850,2252636,"(8850, 2252636)"
8850,9062,"(8850, 9062)"
8850,10601,"(8850, 10601)"
8850,17258,"(8850, 17258)"
8850,97144,"(8850, 97144)"
8850,29054,"(8850, 29054)"
8850,39822,"(8850, 39822)"
8850,142226,"(8850, 142226)"
8850,839331,"(8850, 839331)"
8850,2277103,"(8850, 2277103)"
8850,26530,"(8850, 26530)"
8850,113065,"(8850, 113065)"
8850,57258,"(8850, 57258)"
8850,331180,"(8850, 331180)"
8850,11695,"(8850, 11695)"
8850,109912,"(8850, 109912)"
8850,140227,"(8850, 140227)"
8850,65476,"(8850, 65476)"
8850,12235,"(8850, 12235)"
8850,22992,"(8850, 22992)"
8850,59868,"(8850, 59868)"
8850,18409,"(8850, 18409)"
8850,1701543,"(8850, 1701543)"
8926,101925,"(8926, 101925)"
8926,286123,"(8926, 286123)"
8926,188847,"(8926, 188847)"
8926,112709,"(8926, 112709)"
8926,66274,"(8926, 66274)"
8926,112743,"(8926, 112743)"
8926,112744,"(8926, 112744)"
8926,71917,"(8926, 71917)"
8926,96112,"(8926, 96112)"
9044,14595,"(9044, 14595)"
9044,121734,"(9044, 121734)"
9044,13706,"(9044, 13706)"
9044,13593,"(9044, 13593)"
9044,9381,"(9044, 9381)"
9044,78120,"(9044, 78120)"
9044,26419,"(9044, 26419)"
9044,29622,"(9044, 29622)"
9044,110943,"(9044, 110943)"
9044,27786,"(9044, 27786)"
9044,66504,"(9044, 66504)"
9044,12237,"(9044, 12237)"
9044,23373,"(9044, 23373)"
9044,9178,"(9044, 9178)"
9044,41823,"(9044, 41823)"
9044,9062,"(9044, 9062)"
9044,9963,"(9044, 9963)"
9044,16754,"(9044, 16754)"
9046,9423,"(9046, 9423)"
9046,36569,"(9046, 36569)"
9046,17122,"(9046, 17122)"
9046,77058,"(9046, 77058)"
9046,104227,"(9046, 104227)"
9046,23890,"(9046, 23890)"
9046,14685,"(9046, 14685)"
9062,87554,"(9062, 87554)"
9062,42005,"(9062, 42005)"
9062,66583,"(9062, 66583)"
9062,49698,"(9062, 49698)"
9062,102440,"(9062, 102440)"
9062,23082,"(9062, 23082)"
9062,10803,"(9062, 10803)"
9062,22072,"(9062, 22072)"
9062,11327,"(9062, 11327)"
9062,112709,"(9062, 112709)"
9062,19535,"(9062, 19535)"
9062,12914,"(9062, 12914)"
9062,27786,"(9062, 27786)"
9062,21644,"(9062, 21644)"
9062,16525,"(9062, 16525)"
9062,21651,"(9062, 21651)"
9062,9391,"(9062, 9391)"
9062,22233,"(9062, 22233)"
9062,30846,"(9062, 30846)"
9062,134390,"(9062, 134390)"
9062,17147,"(9062, 17147)"
9062,61315,"(9062, 61315)"
9062,83753,"(9062, 83753)"
9062,213297,"(9062, 213297)"
9062,328333,"(9062, 328333)"
9062,17258,"(9062, 17258)"
9062,11156,"(9062, 11156)"
9062,99715,"(9062, 99715)"
9062,12171,"(9062, 12171)"
9062,39822,"(9062, 39822)"
9062,12180,"(9062, 12180)"
9062,19899,"(9062, 19899)"
9062,65476,"(9062, 65476)"
9062,26530,"(9062, 26530)"
9062,87505,"(9062, 87505)"
9062,9170,"(9062, 9170)"
9062,101856,"(9062, 101856)"
9062,101879,"(9062, 101879)"
9065,20241,"(9065, 20241)"
9065,57750,"(9065, 57750)"
9065,30129,"(9065, 30129)"
9065,10434,"(9065, 10434)"
9065,24077,"(9065, 24077)"
9065,213297,"(9065, 213297)"
9065,149007,"(9065, 149007)"
9065,9963,"(9065, 9963)"
9065,13294,"(9065, 13294)"
9065,12914,"(9065, 12914)"
9065,9076,"(9065, 9076)"
9066,244773,"(9066, 244773)"
9066,335467,"(9066, 335467)"
9066,347770,"(9066, 347770)"
9076,10434,"(9076, 10434)"
9076,27786,"(9076, 27786)"
9076,13294,"(9076, 13294)"
9076,12751,"(9076, 12751)"
9100,9423,"(9100, 9423)"
9150,87554,"(9150, 87554)"
9150,16903,"(9150, 16903)"
9150,23563,"(9150, 23563)"
9150,10785,"(9150, 10785)"
9150,49698,"(9150, 49698)"
9150,1400869,"(9150, 1400869)"
9150,31280,"(9150, 31280)"
9150,10803,"(9150, 10803)"
9150,116296,"(9150, 116296)"
9150,19535,"(9150, 19535)"
9150,140815,"(9150, 140815)"
9150,12892,"(9150, 12892)"
9150,10854,"(9150, 10854)"
9150,12914,"(9150, 12914)"
9150,27786,"(9150, 27786)"
9150,16525,"(9150, 16525)"
