userid1,userid2,user_pair
2097705,2158049,"(2097705, 2158049)"
2097705,223824,"(223824, 2097705)"
2097705,2102489,"(2097705, 2102489)"
2097705,87644,"(87644, 2097705)"
564,11835,"(564, 11835)"
564,9298,"(564, 9298)"
564,11891,"(564, 11891)"
564,2696,"(564, 2696)"
564,42156,"(564, 42156)"
564,2768,"(564, 2768)"
564,7902,"(564, 7902)"
564,50940,"(564, 50940)"
564,17185,"(564, 17185)"
564,46392,"(564, 46392)"
564,825,"(564, 825)"
564,2876,"(564, 2876)"
564,1343,"(564, 1343)"
564,15722,"(564, 15722)"
564,152941,"(564, 152941)"
564,137960,"(564, 137960)"
564,6019,"(564, 6019)"
564,6033,"(564, 6033)"
564,943,"(564, 943)"
564,20978,"(564, 20978)"
568,107527,"(568, 107527)"
568,100813,"(568, 100813)"
588,65583,"(588, 65583)"
588,335928,"(588, 335928)"
588,90052,"(588, 90052)"
588,18433,"(588, 18433)"
588,62075,"(588, 62075)"
602,1056,"(602, 1056)"
602,12224,"(602, 12224)"
602,60835,"(602, 60835)"
602,1189,"(602, 1189)"
602,6320,"(602, 6320)"
602,4785,"(602, 4785)"
602,33172,"(602, 33172)"
602,25373,"(602, 25373)"
602,6341,"(602, 6341)"
617,1290,"(617, 1290)"
617,5951,"(617, 5951)"
617,11199,"(617, 11199)"
617,876,"(617, 876)"
632,49674,"(632, 49674)"
632,29198,"(632, 29198)"
632,2145809,"(632, 2145809)"
632,18477,"(632, 18477)"
632,57397,"(632, 57397)"
632,172140,"(632, 172140)"
632,322669,"(632, 322669)"
632,13504,"(632, 13504)"
632,2696,"(632, 2696)"
632,10906,"(632, 10906)"
632,1956026,"(632, 1956026)"
632,141514,"(632, 141514)"
632,70872,"(632, 70872)"
632,39645,"(632, 39645)"
632,28914,"(632, 28914)"
632,130347,"(632, 130347)"
632,67890,"(632, 67890)"
632,81225,"(632, 81225)"
632,152968,"(632, 152968)"
632,147849,"(632, 147849)"
632,5012,"(632, 5012)"
632,76699,"(632, 76699)"
632,194980,"(632, 194980)"
632,2147323,"(632, 2147323)"
691,5646,"(691, 5646)"
691,470092,"(691, 470092)"
691,34421,"(691, 34421)"
691,2696,"(691, 2696)"
691,202890,"(691, 202890)"
691,79509,"(691, 79509)"
691,108215,"(691, 108215)"
691,69067,"(691, 69067)"
691,86755,"(691, 86755)"
691,126712,"(691, 126712)"
691,292102,"(691, 292102)"
691,1343,"(691, 1343)"
691,8031,"(691, 8031)"
691,401889,"(691, 401889)"
691,370578,"(691, 370578)"
691,943,"(691, 943)"
691,124343,"(691, 124343)"
691,93131,"(691, 93131)"
691,133080,"(691, 133080)"
710,2791,"(710, 2791)"
710,244950,"(710, 244950)"
711,2114690,"(711, 2114690)"
711,100374,"(711, 100374)"
711,15645,"(711, 15645)"
711,14639,"(711, 14639)"
711,15070,"(711, 15070)"
711,29639,"(711, 29639)"
711,155605,"(711, 155605)"
711,54500,"(711, 54500)"
711,2158078,"(711, 2158078)"
713,156220,"(713, 156220)"
716,805190,"(716, 805190)"
716,145510,"(716, 145510)"
716,108215,"(716, 108215)"
716,300631,"(716, 300631)"
765,159285,"(765, 159285)"
765,19006,"(765, 19006)"
765,1639,"(765, 1639)"
765,58997,"(765, 58997)"
765,1562238,"(765, 1562238)"
765,2696,"(765, 2696)"
765,63852,"(765, 63852)"
765,1699,"(765, 1699)"
765,61704,"(765, 61704)"
765,1880,"(765, 1880)"
765,876,"(765, 876)"
765,13800,"(765, 13800)"
765,5182,"(765, 5182)"
765,2126297,"(765, 2126297)"
765,49119,"(765, 49119)"
771,1280,"(771, 1280)"
771,3716,"(771, 3716)"
771,273060,"(771, 273060)"
771,1343,"(771, 1343)"
771,4933,"(771, 4933)"
771,876,"(771, 876)"
771,12909,"(771, 12909)"
771,3007,"(771, 3007)"
772,310922,"(772, 310922)"
772,24353,"(772, 24353)"
772,943,"(772, 943)"
772,77601,"(772, 77601)"
772,54106,"(772, 54106)"
776,9751,"(776, 9751)"
776,379311,"(776, 379311)"
776,60462,"(776, 60462)"
776,470092,"(776, 470092)"
776,9298,"(776, 9298)"
776,58997,"(776, 58997)"
776,1163,"(776, 1163)"
776,13470,"(776, 13470)"
776,15070,"(776, 15070)"
776,347931,"(776, 347931)"
776,153388,"(776, 153388)"
776,876,"(776, 876)"
776,5182,"(776, 5182)"
776,112025,"(776, 112025)"
776,943,"(776, 943)"
776,1531870,"(776, 1531870)"
776,136677,"(776, 136677)"
776,1970342,"(776, 1970342)"
801,3603,"(801, 3603)"
801,130561,"(801, 130561)"
801,255918,"(801, 255918)"
801,135740,"(801, 135740)"
801,325706,"(801, 325706)"
801,55514,"(801, 55514)"
801,25959,"(801, 25959)"
801,2684,"(801, 2684)"
801,3716,"(801, 3716)"
801,3214,"(801, 3214)"
801,10385,"(801, 10385)"
801,5812,"(801, 5812)"
801,244950,"(801, 244950)"
801,15070,"(801, 15070)"
801,121243,"(801, 121243)"
801,130320,"(801, 130320)"
801,64219,"(801, 64219)"
801,261341,"(801, 261341)"
801,184713,"(801, 184713)"
801,130873,"(801, 130873)"
801,280378,"(801, 280378)"
801,6460,"(801, 6460)"
801,14160,"(801, 14160)"
801,54500,"(801, 54500)"
801,7141,"(801, 7141)"
801,269153,"(801, 269153)"
801,8549,"(801, 8549)"
801,28006,"(801, 28006)"
801,13457,"(801, 13457)"
801,876,"(801, 876)"
801,10098,"(801, 10098)"
801,11158,"(801, 11158)"
801,29639,"(801, 29639)"
801,22482,"(801, 22482)"
801,7587,"(801, 7587)"
825,6019,"(825, 6019)"
825,3848,"(825, 3848)"
825,6033,"(825, 6033)"
825,12309,"(825, 12309)"
825,112025,"(825, 112025)"
825,46392,"(825, 46392)"
825,79413,"(825, 79413)"
825,15296,"(825, 15296)"
825,7902,"(825, 7902)"
825,15722,"(825, 15722)"
830,18433,"(830, 18433)"
830,178411,"(830, 178411)"
830,228933,"(830, 228933)"
830,81937,"(830, 81937)"
830,156355,"(830, 156355)"
830,173240,"(830, 173240)"
830,893893,"(830, 893893)"
837,2696,"(837, 2696)"
837,1696,"(837, 1696)"
837,2864,"(837, 2864)"
837,3508,"(837, 3508)"
837,2377,"(837, 2377)"
837,1873,"(837, 1873)"
837,1395899,"(837, 1395899)"
837,257623,"(837, 257623)"
837,6716,"(837, 6716)"
837,876,"(837, 876)"
837,6382,"(837, 6382)"
837,19445,"(837, 19445)"
860,5636,"(860, 5636)"
860,4358,"(860, 4358)"
860,3104,"(860, 3104)"
860,24353,"(860, 24353)"
860,130347,"(860, 130347)"
860,2732,"(860, 2732)"
860,2094,"(860, 2094)"
860,3125,"(860, 3125)"
860,17780,"(860, 17780)"
860,19534,"(860, 19534)"
860,5965,"(860, 5965)"
860,90464,"(860, 90464)"
860,136957,"(860, 136957)"
862,6179,"(862, 6179)"
862,3122,"(862, 3122)"
862,9823,"(862, 9823)"
862,2681,"(862, 2681)"
862,15996,"(862, 15996)"
862,18565,"(862, 18565)"
862,3211,"(862, 3211)"
862,3227,"(862, 3227)"
862,317602,"(862, 317602)"
862,279727,"(862, 279727)"
862,6857,"(862, 6857)"
862,2135772,"(862, 2135772)"
862,25321,"(862, 25321)"
862,22278,"(862, 22278)"
862,211207,"(862, 211207)"
862,6928,"(862, 6928)"
862,304799,"(862, 304799)"
862,24000,"(862, 24000)"
862,22482,"(862, 22482)"
862,1016,"(862, 1016)"
876,6191,"(876, 6191)"
876,55477,"(876, 55477)"
876,6460,"(876, 6460)"
876,8549,"(876, 8549)"
876,184713,"(876, 184713)"
876,121243,"(876, 121243)"
876,147948,"(876, 147948)"
876,19006,"(876, 19006)"
876,12909,"(876, 12909)"
876,109179,"(876, 109179)"
876,2684,"(876, 2684)"
876,15070,"(876, 15070)"
876,187125,"(876, 187125)"
876,19191,"(876, 19191)"
876,13048,"(876, 13048)"
876,109305,"(876, 109305)"
876,6928,"(876, 6928)"
876,119635,"(876, 119635)"
876,269153,"(876, 269153)"
876,11134,"(876, 11134)"
876,11158,"(876, 11158)"
876,29639,"(876, 29639)"
876,3070,"(876, 3070)"
876,5171,"(876, 5171)"
876,5182,"(876, 5182)"
876,130320,"(876, 130320)"
876,1338,"(876, 1338)"
876,95587,"(876, 95587)"
876,28006,"(876, 28006)"
876,112025,"(876, 112025)"
876,7587,"(876, 7587)"
876,3508,"(876, 3508)"
876,136677,"(876, 136677)"
876,13800,"(876, 13800)"
876,73232,"(876, 73232)"
876,13854,"(876, 13854)"
876,1562238,"(876, 1562238)"
876,226957,"(876, 226957)"
876,229009,"(876, 229009)"
876,3737,"(876, 3737)"
876,1699,"(876, 1699)"
876,16118,"(876, 16118)"
876,87809,"(876, 87809)"
876,85764,"(876, 85764)"
876,302905,"(876, 302905)"
876,214844,"(876, 214844)"
876,1856,"(876, 1856)"
876,14160,"(876, 14160)"
876,1880,"(876, 1880)"
876,73602,"(876, 73602)"
876,257641,"(876, 257641)"
876,4053,"(876, 4053)"
876,1531870,"(876, 1531870)"
876,49119,"(876, 49119)"
876,247782,"(876, 247782)"
921,76543,"(921, 76543)"
936,5407,"(936, 5407)"
940,9298,"(940, 9298)"
943,36938,"(943, 36938)"
943,2133,"(943, 2133)"
943,57521,"(943, 57521)"
943,248214,"(943, 248214)"
943,2576,"(943, 2576)"
943,29206,"(943, 29206)"
943,80439,"(943, 80439)"
943,6716,"(943, 6716)"
943,76390,"(943, 76390)"
943,2701,"(943, 2701)"
943,15070,"(943, 15070)"
943,324359,"(943, 324359)"
943,202890,"(943, 202890)"
943,33671,"(943, 33671)"
943,2980,"(943, 2980)"
943,13247,"(943, 13247)"
943,95735,"(943, 95735)"
943,3104,"(943, 3104)"
943,470092,"(943, 470092)"
943,9298,"(943, 9298)"
943,1152,"(943, 1152)"
943,1343,"(943, 1343)"
943,112025,"(943, 112025)"
943,1456,"(943, 1456)"
943,5646,"(943, 5646)"
943,9751,"(943, 9751)"
943,314958,"(943, 314958)"
943,155241,"(943, 155241)"
943,34421,"(943, 34421)"
943,1729,"(943, 1729)"
943,7916,"(943, 7916)"
943,2101007,"(943, 2101007)"
943,2696,"(943, 2696)"
943,1856,"(943, 1856)"
943,28509,"(943, 28509)"
943,8031,"(943, 8031)"
943,22482,"(943, 22482)"
943,131052,"(943, 131052)"
950,104963,"(950, 104963)"
950,81978,"(950, 81978)"
950,131140,"(950, 131140)"
950,19534,"(950, 19534)"
950,6735,"(950, 6735)"
950,87907,"(950, 87907)"
950,126820,"(950, 126820)"
950,9823,"(950, 9823)"
950,9320,"(950, 9320)"
950,148584,"(950, 148584)"
950,2163,"(950, 2163)"
950,3192,"(950, 3192)"
950,1665,"(950, 1665)"
950,1163,"(950, 1163)"
950,5279,"(950, 5279)"
950,26290,"(950, 26290)"
950,143194,"(950, 143194)"
950,25804,"(950, 25804)"
950,2768,"(950, 2768)"
950,3824,"(950, 3824)"
950,273137,"(950, 273137)"
950,85238,"(950, 85238)"
950,270084,"(950, 270084)"
950,2170181,"(950, 2170181)"
950,328973,"(950, 328973)"
950,24353,"(950, 24353)"
950,27445,"(950, 27445)"
950,6454,"(950, 6454)"
950,310592,"(950, 310592)"
950,2338153,"(950, 2338153)"
950,98877,"(950, 98877)"
950,20848,"(950, 20848)"
950,129923,"(950, 129923)"
950,11660,"(950, 11660)"
950,20380,"(950, 20380)"
950,7077,"(950, 7077)"
950,4012,"(950, 4012)"
950,966,"(950, 966)"
950,3022,"(950, 3022)"
950,22482,"(950, 22482)"
950,214485,"(950, 214485)"
950,2549,"(950, 2549)"
950,1025015,"(950, 1025015)"
950,150009,"(950, 150009)"
966,104963,"(966, 104963)"
966,98877,"(966, 98877)"
966,186721,"(966, 186721)"
966,13800,"(966, 13800)"
966,262903,"(966, 262903)"
2098140,2626968,"(2098140, 2626968)"
2098140,298973,"(298973, 2098140)"
1007,2369687,"(1007, 2369687)"
1007,19534,"(1007, 19534)"
1007,741344,"(1007, 741344)"
1007,144623,"(1007, 144623)"
2098162,2103243,"(2098162, 2103243)"
1016,22278,"(1016, 22278)"
1016,3122,"(1016, 3122)"
1016,150075,"(1016, 150075)"
1016,257623,"(1016, 257623)"
1016,9823,"(1016, 9823)"
1016,22652,"(1016, 22652)"
1016,3211,"(1016, 3211)"
1016,14994,"(1016, 14994)"
1016,3221,"(1016, 3221)"
1016,3227,"(1016, 3227)"
1016,1696,"(1016, 1696)"
1016,67747,"(1016, 67747)"
1016,279727,"(1016, 279727)"
1016,112340,"(1016, 112340)"
1016,2135772,"(1016, 2135772)"
1016,25321,"(1016, 25321)"
1016,15996,"(1016, 15996)"
1016,18565,"(1016, 18565)"
1016,22835,"(1016, 22835)"
1016,17780,"(1016, 17780)"
1016,98211,"(1016, 98211)"
1016,304799,"(1016, 304799)"
1016,24000,"(1016, 24000)"
1019,293844,"(1019, 293844)"
1019,2168695,"(1019, 2168695)"
1056,7810,"(1056, 7810)"
1056,7940,"(1056, 7940)"
1056,2701,"(1056, 2701)"
1056,7057,"(1056, 7057)"
1056,3737,"(1056, 3737)"
1056,1189,"(1056, 1189)"
1056,2217,"(1056, 2217)"
1056,12717,"(1056, 12717)"
1056,1456,"(1056, 1456)"
1056,4785,"(1056, 4785)"
1056,11575,"(1056, 11575)"
1056,2616,"(1056, 2616)"
1056,8128,"(1056, 8128)"
1056,2643,"(1056, 2643)"
1056,121230,"(1056, 121230)"
1056,1628,"(1056, 1628)"
1056,1957,"(1056, 1957)"
1056,14566,"(1056, 14566)"
1056,3174,"(1056, 3174)"
1056,2152,"(1056, 2152)"
1056,6382,"(1056, 6382)"
1056,21800,"(1056, 21800)"
1056,4777,"(1056, 4777)"
1094,1095,"(1094, 1095)"
2098262,2202292,"(2098262, 2202292)"
1152,9751,"(1152, 9751)"
1152,104990,"(1152, 104990)"
1152,28509,"(1152, 28509)"
1152,674484,"(1152, 674484)"
1152,8031,"(1152, 8031)"
1152,2120204,"(1152, 2120204)"
1152,36938,"(1152, 36938)"
1152,470092,"(1152, 470092)"
1152,9298,"(1152, 9298)"
1152,54380,"(1152, 54380)"
1152,1159,"(1152, 1159)"
1152,401889,"(1152, 401889)"
1152,22482,"(1152, 22482)"
1152,1531870,"(1152, 1531870)"
1152,86345,"(1152, 86345)"
1152,584526,"(1152, 584526)"
1152,71567,"(1152, 71567)"
1152,112025,"(1152, 112025)"
1152,146858,"(1152, 146858)"
1152,124343,"(1152, 124343)"
1152,13251,"(1152, 13251)"
1152,3014,"(1152, 3014)"
1152,1520,"(1152, 1520)"
1159,9298,"(1159, 9298)"
1163,3104,"(1163, 3104)"
1163,2696,"(1163, 2696)"
1163,105332,"(1163, 105332)"
1163,2775,"(1163, 2775)"
1172,51968,"(1172, 51968)"
1172,383490,"(1172, 383490)"
1172,19853,"(1172, 19853)"
1172,77490,"(1172, 77490)"
1172,1562238,"(1172, 1562238)"
1172,106684,"(1172, 106684)"
1172,5182,"(1172, 5182)"
1172,548295,"(1172, 548295)"
1172,401889,"(1172, 401889)"
1172,2088473,"(1172, 2088473)"
1172,19006,"(1172, 19006)"
1189,7940,"(1189, 7940)"
1189,142738,"(1189, 142738)"
1189,33172,"(1189, 33172)"
1189,25373,"(1189, 25373)"
1189,60835,"(1189, 60835)"
1189,2180133,"(1189, 2180133)"
1189,4013,"(1189, 4013)"
1189,1456,"(1189, 1456)"
1189,4785,"(1189, 4785)"
1189,3384,"(1189, 3384)"
1189,11199,"(1189, 11199)"
1189,12224,"(1189, 12224)"
1189,8004,"(1189, 8004)"
1189,158801,"(1189, 158801)"
1189,120786,"(1189, 120786)"
1189,2643,"(1189, 2643)"
1189,1422939,"(1189, 1422939)"
1189,32732,"(1189, 32732)"
1189,1520,"(1189, 1520)"
1189,289268,"(1189, 289268)"
1189,109305,"(1189, 109305)"
1189,1343,"(1189, 1343)"
1189,76543,"(1189, 76543)"
1280,273060,"(1280, 273060)"
1280,359304,"(1280, 359304)"
1280,3116,"(1280, 3116)"
1280,4558,"(1280, 4558)"
1280,124177,"(1280, 124177)"
1290,21901,"(1290, 21901)"
1290,9751,"(1290, 9751)"
1290,108215,"(1290, 108215)"
1290,159041,"(1290, 159041)"
1290,70213,"(1290, 70213)"
1290,22482,"(1290, 22482)"
1290,264675,"(1290, 264675)"
1290,364281,"(1290, 364281)"
1290,133080,"(1290, 133080)"
1290,2326506,"(1290, 2326506)"
1290,9298,"(1290, 9298)"
1327,240966,"(1327, 240966)"
1329,470092,"(1329, 470092)"
1329,22482,"(1329, 22482)"
1337,1338,"(1337, 1338)"
1337,192214,"(1337, 192214)"
1338,162577,"(1338, 162577)"
1338,11158,"(1338, 11158)"
1338,45852,"(1338, 45852)"
1338,68278,"(1338, 68278)"
1338,175799,"(1338, 175799)"
1338,130873,"(1338, 130873)"
1338,116691,"(1338, 116691)"
1338,54500,"(1338, 54500)"
1338,2684,"(1338, 2684)"
1343,53351,"(1343, 53351)"
1343,1970342,"(1343, 1970342)"
1343,178395,"(1343, 178395)"
1343,6448,"(1343, 6448)"
1343,2304456,"(1343, 2304456)"
1343,2542,"(1343, 2542)"
1343,2566,"(1343, 2566)"
1343,2120204,"(1343, 2120204)"
1343,29206,"(1343, 29206)"
1343,76390,"(1343, 76390)"
1343,2696,"(1343, 2696)"
1343,9298,"(1343, 9298)"
1343,15070,"(1343, 15070)"
1343,324359,"(1343, 324359)"
1343,2544428,"(1343, 2544428)"
1343,105327,"(1343, 105327)"
1343,2565009,"(1343, 2565009)"
1343,2980,"(1343, 2980)"
1343,13251,"(1343, 13251)"
1343,3014,"(1343, 3014)"
1343,156718,"(1343, 156718)"
1343,470092,"(1343, 470092)"
1343,134238,"(1343, 134238)"
1343,162987,"(1343, 162987)"
1343,105332,"(1343, 105332)"
1343,113989,"(1343, 113989)"
1343,93531,"(1343, 93531)"
1343,3445,"(1343, 3445)"
1343,100246,"(1343, 100246)"
1343,66953,"(1343, 66953)"
1343,37102,"(1343, 37102)"
1343,112025,"(1343, 112025)"
1343,3482,"(1343, 3482)"
1343,83361,"(1343, 83361)"
1343,146858,"(1343, 146858)"
1343,1456,"(1343, 1456)"
1343,153072,"(1343, 153072)"
1343,9751,"(1343, 9751)"
1343,310846,"(1343, 310846)"
1343,314958,"(1343, 314958)"
1343,34425,"(1343, 34425)"
1343,3716,"(1343, 3716)"
1343,120531,"(1343, 120531)"
1343,16128,"(1343, 16128)"
1343,7940,"(1343, 7940)"
1343,2101007,"(1343, 2101007)"
1343,1856,"(1343, 1856)"
1343,28509,"(1343, 28509)"
1343,8031,"(1343, 8031)"
1343,2149357,"(1343, 2149357)"
1343,26523,"(1343, 26523)"
1343,86343,"(1343, 86343)"
1343,22482,"(1343, 22482)"
1343,133080,"(1343, 133080)"
1343,1531870,"(1343, 1531870)"
1343,26623,"(1343, 26623)"
1344,2088,"(1344, 2088)"
1452,2105,"(1452, 2105)"
1456,6028,"(1456, 6028)"
1456,12224,"(1456, 12224)"
1456,3486,"(1456, 3486)"
1456,11575,"(1456, 11575)"
1456,2359129,"(1456, 2359129)"
1491,1520,"(1491, 1520)"
1520,86042,"(1520, 86042)"
1520,5153,"(1520, 5153)"
1520,63069,"(1520, 63069)"
1520,8808,"(1520, 8808)"
1520,7536,"(1520, 7536)"
1520,7421,"(1520, 7421)"
1520,46416,"(1520, 46416)"
1520,28509,"(1520, 28509)"
1520,78703,"(1520, 78703)"
1520,24944,"(1520, 24944)"
1520,6028,"(1520, 6028)"
1520,17823,"(1520, 17823)"
1520,2980,"(1520, 2980)"
1520,94166,"(1520, 94166)"
1520,100842,"(1520, 100842)"
1536,225830,"(1536, 225830)"
1536,153609,"(1536, 153609)"
1536,89039,"(1536, 89039)"
1536,121945,"(1536, 121945)"
1536,194522,"(1536, 194522)"
1536,156446,"(1536, 156446)"
1566,213507,"(1566, 213507)"
1566,3118,"(1566, 3118)"
1566,42048,"(1566, 42048)"
1566,1602,"(1566, 1602)"
1566,19026,"(1566, 19026)"
1566,11862,"(1566, 11862)"
1566,12909,"(1566, 12909)"
1566,22657,"(1566, 22657)"
1566,3716,"(1566, 3716)"
1566,3211,"(1566, 3211)"
1566,26818,"(1566, 26818)"
1566,2768,"(1566, 2768)"
1566,17122,"(1566, 17122)"
1566,21257,"(1566, 21257)"
1566,243483,"(1566, 243483)"
1566,4933,"(1566, 4933)"
1566,20813,"(1566, 20813)"
1566,21866,"(1566, 21866)"
1566,205227,"(1566, 205227)"
1566,24000,"(1566, 24000)"
1566,22482,"(1566, 22482)"
1566,41635,"(1566, 41635)"
1566,26589,"(1566, 26589)"
1602,112138,"(1602, 112138)"
1602,5657,"(1602, 5657)"
1602,2381355,"(1602, 2381355)"
1602,3125,"(1602, 3125)"
1602,19534,"(1602, 19534)"
1602,147198,"(1602, 147198)"
1602,221952,"(1602, 221952)"
1602,82691,"(1602, 82691)"
1602,67890,"(1602, 67890)"
1602,4933,"(1602, 4933)"
1602,28499,"(1602, 28499)"
1602,2923,"(1602, 2923)"
1602,104301,"(1602, 104301)"
1602,39811,"(1602, 39811)"
1602,29639,"(1602, 29639)"
1602,3022,"(1602, 3022)"
1617,129759,"(1617, 129759)"
1628,198177,"(1628, 198177)"
1628,77490,"(1628, 77490)"
1628,131140,"(1628, 131140)"
1628,145487,"(1628, 145487)"
1628,174224,"(1628, 174224)"
1628,1970342,"(1628, 1970342)"
1628,233664,"(1628, 233664)"
1628,6460,"(1628, 6460)"
1628,156038,"(1628, 156038)"
1628,2318062,"(1628, 2318062)"
1628,25054,"(1628, 25054)"
1628,401889,"(1628, 401889)"
1628,264675,"(1628, 264675)"
1628,74338,"(1628, 74338)"
1628,51954,"(1628, 51954)"
1628,43817,"(1628, 43817)"
1628,27445,"(1628, 27445)"
1628,105332,"(1628, 105332)"
1628,179072,"(1628, 179072)"
1628,146345,"(1628, 146345)"
1628,3007,"(1628, 3007)"
1628,7227,"(1628, 7227)"
1628,470092,"(1628, 470092)"
1628,137058,"(1628, 137058)"
1628,9298,"(1628, 9298)"
1628,9320,"(1628, 9320)"
1628,13418,"(1628, 13418)"
1628,298124,"(1628, 298124)"
1628,3214,"(1628, 3214)"
1628,150687,"(1628, 150687)"
1628,1920542,"(1628, 1920542)"
1628,77008,"(1628, 77008)"
1628,91384,"(1628, 91384)"
1628,130320,"(1628, 130320)"
1628,129923,"(1628, 129923)"
1628,77166,"(1628, 77166)"
1628,390550,"(1628, 390550)"
1628,112025,"(1628, 112025)"
1628,13854,"(1628, 13854)"
1628,77373,"(1628, 77373)"
1628,1648,"(1628, 1648)"
1628,3716,"(1628, 3716)"
1628,77465,"(1628, 77465)"
1628,1691,"(1628, 1691)"
1628,139206,"(1628, 139206)"
1628,26290,"(1628, 26290)"
1628,310981,"(1628, 310981)"
1628,59168,"(1628, 59168)"
1628,77601,"(1628, 77601)"
1628,69437,"(1628, 69437)"
1628,8066,"(1628, 8066)"
1628,14252,"(1628, 14252)"
1628,1531870,"(1628, 1531870)"
1628,75092,"(1628, 75092)"
1639,21843,"(1639, 21843)"
1639,297057,"(1639, 297057)"
1639,4209,"(1639, 4209)"
1639,51832,"(1639, 51832)"
1640,20356,"(1640, 20356)"
1640,28583,"(1640, 28583)"
1640,249258,"(1640, 249258)"
1640,8399,"(1640, 8399)"
1640,264675,"(1640, 264675)"
1665,26627,"(1665, 26627)"
1665,29206,"(1665, 29206)"
1665,9751,"(1665, 9751)"
1665,5657,"(1665, 5657)"
1665,194991,"(1665, 194991)"
1665,3104,"(1665, 3104)"
1665,3110,"(1665, 3110)"
1665,8743,"(1665, 8743)"
1665,2102837,"(1665, 2102837)"
1665,8031,"(1665, 8031)"
1665,470092,"(1665, 470092)"
1665,19534,"(1665, 19534)"
1665,9298,"(1665, 9298)"
1665,324359,"(1665, 324359)"
1665,2163,"(1665, 2163)"
1665,14970,"(1665, 14970)"
1665,120451,"(1665, 120451)"
1665,22151,"(1665, 22151)"
1665,202890,"(1665, 202890)"
1665,79509,"(1665, 79509)"
1665,7853,"(1665, 7853)"
1665,116918,"(1665, 116918)"
1665,16118,"(1665, 16118)"
1665,109305,"(1665, 109305)"
1665,2101007,"(1665, 2101007)"
1665,27445,"(1665, 27445)"
1665,113989,"(1665, 113989)"
1665,118107,"(1665, 118107)"
1665,105327,"(1665, 105327)"
1665,150905,"(1665, 150905)"
1665,112025,"(1665, 112025)"
1665,59295,"(1665, 59295)"
1665,124343,"(1665, 124343)"
1665,2304456,"(1665, 2304456)"
1665,133080,"(1665, 133080)"
1665,1531870,"(1665, 1531870)"
1665,1970342,"(1665, 1970342)"
1676,53351,"(1676, 53351)"
2098839,15636,"(15636, 2098839)"
1696,932779,"(1696, 932779)"
1696,101146,"(1696, 101146)"
1696,2864,"(1696, 2864)"
1696,276595,"(1696, 276595)"
1696,19445,"(1696, 19445)"
1696,4729,"(1696, 4729)"
1699,5142,"(1699, 5142)"
1699,3104,"(1699, 3104)"
1699,117286,"(1699, 117286)"
1699,2696,"(1699, 2696)"
1699,1344683,"(1699, 1344683)"
1699,310981,"(1699, 310981)"
1699,262903,"(1699, 262903)"
1699,14074,"(1699, 14074)"
1699,229116,"(1699, 229116)"
1699,4358,"(1699, 4358)"
1699,61704,"(1699, 61704)"
1699,12554,"(1699, 12554)"
1699,39192,"(1699, 39192)"
1699,45873,"(1699, 45873)"
1699,39811,"(1699, 39811)"
1699,26523,"(1699, 26523)"
1699,9641,"(1699, 9641)"
1699,1025015,"(1699, 1025015)"
1699,13800,"(1699, 13800)"
1699,131052,"(1699, 131052)"
1726,26593,"(1726, 26593)"
1726,312165,"(1726, 312165)"
1729,130561,"(1729, 130561)"
1729,2104836,"(1729, 2104836)"
1729,5646,"(1729, 5646)"
1729,2542,"(1729, 2542)"
1729,6697,"(1729, 6697)"
1729,79509,"(1729, 79509)"
1729,59318,"(1729, 59318)"
1729,2161023,"(1729, 2161023)"
1729,208198,"(1729, 208198)"
1729,29900,"(1729, 29900)"
1729,74959,"(1729, 74959)"
1729,2182992,"(1729, 2182992)"
1729,17628,"(1729, 17628)"
1729,8031,"(1729, 8031)"
1729,1061857,"(1729, 1061857)"
1729,65638,"(1729, 65638)"
1729,2146539,"(1729, 2146539)"
1729,68725,"(1729, 68725)"
1729,2552,"(1729, 2552)"
1748,45578,"(1748, 45578)"
1748,68167,"(1748, 68167)"
2098921,2223000,"(2098921, 2223000)"
2098921,96722,"(96722, 2098921)"
2098921,2106682,"(2098921, 2106682)"
1773,28040,"(1773, 28040)"
1789,320132,"(1789, 320132)"
1789,1589060,"(1789, 1589060)"
1790,1957,"(1790, 1957)"
2097461,5632,"(5632, 2097461)"
2097461,6827,"(6827, 2097461)"
2097461,5615,"(5615, 2097461)"
2097461,234836,"(234836, 2097461)"
2097461,6654,"(6654, 2097461)"
1856,71701,"(1856, 71701)"
1856,3104,"(1856, 3104)"
1856,341029,"(1856, 341029)"
1856,74823,"(1856, 74823)"
1856,470092,"(1856, 470092)"
1856,314958,"(1856, 314958)"
1856,287311,"(1856, 287311)"
1856,2133,"(1856, 2133)"
1856,17513,"(1856, 17513)"
1856,18539,"(1856, 18539)"
1856,12909,"(1856, 12909)"
1856,2701,"(1856, 2701)"
1856,297628,"(1856, 297628)"
1856,72073,"(1856, 72073)"
1856,80602,"(1856, 80602)"
1856,5860,"(1856, 5860)"
1856,246525,"(1856, 246525)"
1856,174358,"(1856, 174358)"
1856,15645,"(1856, 15645)"
1856,5407,"(1856, 5407)"
1856,90589,"(1856, 90589)"
1856,11575,"(1856, 11575)"
1856,4933,"(1856, 4933)"
1856,66375,"(1856, 66375)"
1856,21901,"(1856, 21901)"
1856,17466,"(1856, 17466)"
1856,23399,"(1856, 23399)"
1856,16245,"(1856, 16245)"
1856,17288,"(1856, 17288)"
1856,112025,"(1856, 112025)"
1856,2980,"(1856, 2980)"
1856,171962,"(1856, 171962)"
